"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"ANNALS OF DIAGNOSTIC PATHOLOGY","1092-9134","1532-8198","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Research/Laboratory Medicine & Medical Technology"
"ANNALS OF EMERGENCY MEDICINE","0196-0644","1097-6760","MOSBY-ELSEVIER","360 PARK AVENUE SOUTH, NEW YORK, USA, NY, 10010-1710","English","Anesthesia & Intensive Care"
"ANNALS OF EPIDEMIOLOGY","1047-2797","1873-2585","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Environmental Medicine & Public Health"
"ANNALS OF FAMILY MEDICINE","1544-1709","1544-1717","ANNALS FAMILY MEDICINE","11400 TOMAHAWK CREEK PARKWAY, LEAWOOD, USA, KS, 66211-2672","English","General & Internal Medicine"
"ANNALS OF GASTROENTEROLOGICAL SURGERY","2475-0328","2475-0328","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","English","Gastroenterology And Hepatology"
"ANNALS OF GLOBAL HEALTH","2214-9996","2214-9996","UBIQUITY PRESS LTD","2N, 6 OSBORNE ST, LONDON, ENGLAND, E1 6TD","English","Environmental Medicine & Public Health"
"ANNALS OF HEMATOLOGY","0939-5555","1432-0584","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Hematology"
"ANNALS OF HEPATOLOGY","1665-2681","1665-2681","ELSEVIER ESPANA","CALLE DE ZURBANO, 76-4TH FLR LEFT, MADRID, SPAIN, 28010","English","Gastroenterology And Hepatology"
"ANNALS OF INTENSIVE CARE","2110-5820","2110-5820","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Anesthesia & Intensive Care"
"ANNALS OF INTERNAL MEDICINE","0003-4819","1539-3704","AMER COLL PHYSICIANS","INDEPENDENCE MALL WEST 6TH AND RACE ST, PHILADELPHIA, USA, PA, 19106-1572","English","General & Internal Medicine"
"ANNALS OF MEDICINE","0785-3890","1365-2060","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","General & Internal Medicine"
"ANNALS OF NEUROLOGY","0364-5134","1531-8249","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Neurology"
"ANNALS OF NONINVASIVE ELECTROCARDIOLOGY","1082-720X","1542-474X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cardiovascular & Respiratory Systems"
"ANNALS OF NUCLEAR MEDICINE","0914-7187","1864-6433","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Radiology, Nuclear Medicine & Imaging"
"ANNALS OF ONCOLOGY","0923-7534","1569-8041","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Oncology"
"ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY","0003-4894","1943-572X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Otolaryngology"
"ANNALS OF PALLIATIVE MEDICINE","2224-5820","2224-5839","AME PUBL CO","FLAT-RM C 16F, KINGS WING PLAZA 1, NO 3 KWAN ST, SHATIN, PEOPLES R CHINA, HONG KONG, 00000","English","Health Care Sciences & Services"
"ANNALS OF PHARMACOTHERAPY","1060-0280","1542-6270","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","Multi-Language","Pharmacology/Toxicology"
"ANNALS OF PHYSICAL AND REHABILITATION MEDICINE","1877-0657","1877-0665","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","65 RUE CAMILLE DESMOULINS, CS50083, ISSY-LES-MOULINEAUX, FRANCE, 92442","English","Orthopedics, Rehabilitation & Sports Medicine"
"ANNALS OF PLASTIC SURGERY","0148-7043","1536-3708","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Surgery"
"ANNALS OF SAUDI MEDICINE","0256-4947","1319-9226","K FAISAL SPEC HOSP RES CENTRE","PUBLICATIONS OFFICE PO BOX 3354, RIYADH, SAUDI ARABIA, 11211","English","General & Internal Medicine"
"ANNALS OF SURGERY","0003-4932","1528-1140","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Surgery"
"ANNALS OF SURGICAL ONCOLOGY","1068-9265","1534-4681","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Oncology"
"ANNALS OF THE AMERICAN THORACIC SOCIETY","1546-3222","2325-6621","AMER THORACIC SOC","25 BROADWAY, 18 FL, NEW YORK, USA, NY, 10004","English","Cardiovascular & Respiratory Systems"
"ANNALS OF THE RHEUMATIC DISEASES","0003-4967","1468-2060","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Rheumatology"
"ANNALS OF THE ROYAL COLLEGE OF SURGEONS OF ENGLAND","0035-8843","1478-7083","ROYAL COLL SURGEONS ENGLAND","35-43 LINCOLN'S INN FIELDS, LONDON, ENGLAND, WC2A 3PN","English","Surgery"
"ANNALS OF THORACIC SURGERY","0003-4975","1552-6259","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Cardiovascular & Respiratory Systems"
"ANNALS OF TRANSLATIONAL MEDICINE","2305-5839","2305-5847","AME PUBL CO","FLAT-RM C 16F, KINGS WING PLAZA 1, NO 3 KWAN ST, SHATIN, PEOPLES R CHINA, HONG KONG, 00000","English","Oncology"
"ANNALS OF VASCULAR SURGERY","0890-5096","1615-5947","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Surgery"
"ANNALS OF WORK EXPOSURES AND HEALTH","2398-7308","2398-7316","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Environmental Medicine & Public Health"
"ANTI-CANCER DRUGS","0959-4973","1473-5741","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pharmacology/Toxicology"
"ANTICANCER RESEARCH","0250-7005","1791-7530","INT INST ANTICANCER RESEARCH","EDITORIAL OFFICE 1ST KM KAPANDRITIOU-KALAMOU RD KAPANDRITI, PO BOX 22, ATHENS, GREECE, 19014","English","Oncology"
"ANTIVIRAL THERAPY","1359-6535","2040-2058","INT MEDICAL PRESS LTD","2-4 IDOL LANE, LONDON, ENGLAND, EC3R 5DD","English","Pharmacology/Toxicology"
"ANZ JOURNAL OF SURGERY","1445-1433","1445-2197","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Surgery"
"APHASIOLOGY","0268-7038","1464-5041","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Neurology"
"APPLIED HEALTH ECONOMICS AND HEALTH POLICY","1175-5652","1179-1896","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Health Care Sciences & Services"
"APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY","1541-2016","1533-4058","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Research/Laboratory Medicine & Medical Technology"
"APPLIED NEUROPSYCHOLOGY-ADULT","2327-9095","2327-9109","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Neurology"
"APPLIED NEUROPSYCHOLOGY-CHILD","2162-2965","2162-2973","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Neurology"
"ARCHIVES DE PEDIATRIE","0929-693X","1769-664X","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","65 RUE CAMILLE DESMOULINS, CS50083, ISSY-LES-MOULINEAUX, FRANCE, 92442","Multi-Language","Pediatrics"
"ARCHIVES OF CARDIOVASCULAR DISEASES","1875-2136","1875-2128","ELSEVIER MASSON, CORPORATION OFFICE","65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, PARIS, FRANCE, 92442","English","Cardiovascular & Respiratory Systems"
"ARCHIVES OF DISEASE IN CHILDHOOD","0003-9888","1468-2044","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Pediatrics"
"ARCHIVES OF DISEASE IN CHILDHOOD-EDUCATION AND PRACTICE EDITION","1743-0585","1743-0593","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Pediatrics"
"ARCHIVES OF DISEASE IN CHILDHOOD-FETAL AND NEONATAL EDITION","1359-2998","1468-2052","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Pediatrics"
"ARCHIVES OF GYNECOLOGY AND OBSTETRICS","0932-0067","1432-0711","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Reproductive Medicine"
"ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY","0936-8051","1434-3916","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Orthopedics, Rehabilitation & Sports Medicine"
"ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE","0003-9985","1543-2165","COLL AMER PATHOLOGISTS","C/O KIMBERLY GACKI, 325 WAUKEGAN RD, NORTHFIELD, USA, IL, 60093-2750","English","Research/Laboratory Medicine & Medical Technology"
"ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION","0003-9993","1532-821X","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Orthopedics, Rehabilitation & Sports Medicine"
"ARCHIVES OF PUBLIC HEALTH","0778-7367","2049-3258","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Environmental Medicine & Public Health"
"ARCHIVES OF WOMENS MENTAL HEALTH","1434-1816","1435-1102","SPRINGER WIEN","SACHSENPLATZ 4-6, PO BOX 89, WIEN, AUSTRIA, A-1201","English","Clinical Psychology & Psychiatry"
"ARCHIVOS DE BRONCONEUMOLOGIA","0300-2896","1579-2129","ELSEVIER ESPANA SLU","AV JOSEP TARRADELLAS, 20-30, 1ERA PLANTA, BARCELONA, SPAIN, CP-08029","Multi-Language","Cardiovascular & Respiratory Systems"
"ARCHIVOS ESPANOLES DE UROLOGIA","0004-0614","1576-8260","INIESTARES, S.A.","SAN GREGORIO, 8, 3 PTA. 4, MADRID, SPAIN,","Multi-Language","Urology & Nephrology"
"ARTHRITIS CARE & RESEARCH","2151-464X","2151-4658","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Rheumatology"
"ARTHRITIS RESEARCH & THERAPY","1478-6354","1478-6362","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Rheumatology"
"ARTHRITIS & RHEUMATOLOGY","2326-5191","2326-5205","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Rheumatology"
"ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY","0749-8063","1526-3231","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Orthopedics, Rehabilitation & Sports Medicine"
"ARTIFICIAL INTELLIGENCE IN MEDICINE","0933-3657","1873-2860","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Research/Laboratory Medicine & Medical Technology"
"ARTIFICIAL ORGANS","0160-564X","1525-1594","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Research/Laboratory Medicine & Medical Technology"
"ASAIO JOURNAL","1058-2916","1538-943X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Research/Laboratory Medicine & Medical Technology"
"ASIAN JOURNAL OF ANDROLOGY","1008-682X","1745-7262","WOLTERS KLUWER MEDKNOW PUBLICATIONS","WOLTERS KLUWER INDIA PVT LTD , A-202, 2ND FLR, QUBE, C T S  NO 1498A-2 VILLAGE MAROL, ANDHERI EAST, MUMBAI, INDIA, 400059","English","Reproductive Medicine"
"ASIAN JOURNAL OF PSYCHIATRY","1876-2018","1876-2026","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Clinical Psychology & Psychiatry"
"ASIAN JOURNAL OF SURGERY","1015-9584","0219-3108","ELSEVIER SINGAPORE PTE LTD","3 KILLINEY ROAD 08-01, WINSLAND HOUSE 1, SINGAPORE, SINGAPORE, 239519","English","Surgery"
"ASIAN PACIFIC JOURNAL OF ALLERGY AND IMMUNOLOGY","0125-877X","2228-8694","ALLERGY IMMUNOL SOC THAILAND","DIV ALLERGY & CLINICAL IMMUNOLOGY, DEPT MEDICINE, CHULALONGKORN UNIV, BANGKOK, THAILAND, 10330","English","Clinical Immunology & Infectious Disease"
"ASIA PACIFIC JOURNAL OF CLINICAL NUTRITION","0964-7058","1440-6047","H E C PRESS, HEALTHY EATING CLUB PTY LTD","PO BOX 4121, MCKINNON, AUSTRALIA, VIC, 3204","English","Endocrinology, Metabolism & Nutrition"
"ASIA-PACIFIC JOURNAL OF ONCOLOGY NURSING","2347-5625","2349-6673","WOLTERS KLUWER MEDKNOW PUBLICATIONS","WOLTERS KLUWER INDIA PVT LTD , A-202, 2ND FLR, QUBE, C T S  NO 1498A-2 VILLAGE MAROL, ANDHERI EAST, MUMBAI, INDIA, 400059","English","Nursing"
"ASIA-PACIFIC JOURNAL OF OPHTHALMOLOGY","","2162-0989","ASIA-PACIFIC ACAD OPHTHALMOLOGY-APAO","4-F, HONG KONG EYE HOSP, 147K ARGYLE ST, KOWLOON, KOWLOON, PEOPLES R CHINA, HONG KONG, 00000","English","Ophthalmology"
"ATHEROSCLEROSIS","0021-9150","1879-1484","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Cardiovascular & Respiratory Systems"
"ATHEROSCLEROSIS SUPPLEMENTS","1567-5688","1878-5050","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Cardiovascular & Respiratory Systems"
"AURIS NASUS LARYNX","0385-8146","1879-1476","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Otolaryngology"
"AUSTRALASIAN EMERGENCY CARE","2588-994X","2588-994X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Nursing"
"AUSTRALASIAN JOURNAL OF DERMATOLOGY","0004-8380","1440-0960","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY","0004-8674","1440-1614","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Clinical Psychology & Psychiatry"
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH","1326-0200","1753-6405","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environmental Medicine & Public Health"
"AUSTRALIAN DENTAL JOURNAL","0045-0421","1834-7819","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dentistry/Oral Surgery & Medicine"
"AUSTRALIAN ENDODONTIC JOURNAL","1329-1947","1747-4477","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dentistry/Oral Surgery & Medicine"
"AUSTRALIAN HEALTH REVIEW","0156-5788","1449-8944","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Health Care Sciences & Services"
"AUSTRALIAN JOURNAL OF PRIMARY HEALTH","1448-7527","1836-7399","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Environmental Medicine & Public Health"
"AUSTRALIAN & NEW ZEALAND JOURNAL OF OBSTETRICS & GYNAECOLOGY","0004-8666","1479-828X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Reproductive Medicine"
"BASIC AND CLINICAL ANDROLOGY","2051-4190","2051-4190","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Reproductive Medicine"
"BEHAVIORAL AND BRAIN SCIENCES","0140-525X","1469-1825","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English",""
"BEHAVIORAL MEDICINE","0896-4289","1940-4026","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Clinical Psychology & Psychiatry"
"BEHAVIORAL SLEEP MEDICINE","1540-2002","1540-2010","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Neurology"
"B-ENT","1781-782X","2684-4907","ROYAL BELGIAN SOC EAR, NOSE, THROAT, HEAD & NECK SURGERY","PO BOX 1248, LEUVEN, BELGIUM, 00000","English","Otolaryngology"
"BEST PRACTICE & RESEARCH-CLINICAL ANAESTHESIOLOGY","1521-6896","1878-1608","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","","Anesthesia & Intensive Care"
"BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM","1521-690X","1532-1908","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Endocrinology, Metabolism & Nutrition"
"BEST PRACTICE & RESEARCH CLINICAL GASTROENTEROLOGY","1521-6918","1532-1916","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Gastroenterology And Hepatology"
"BEST PRACTICE & RESEARCH CLINICAL HAEMATOLOGY","1521-6926","1532-1924","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Hematology"
"BEST PRACTICE & RESEARCH CLINICAL OBSTETRICS & GYNAECOLOGY","1521-6934","1532-1932","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Reproductive Medicine"
"BEST PRACTICE & RESEARCH IN CLINICAL RHEUMATOLOGY","1521-6942","1521-1770","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Rheumatology"
"BIOCHEMIA MEDICA","1330-0962","1846-7482","CROATIAN SOC MEDICAL BIOCHEMISTRY & LABORATORY MEDICINE","BOSKOVICEVA 18, ZAGREB, CROATIA, 10000","English","Research/Laboratory Medicine & Medical Technology"
"BIODRUGS","1173-8804","1179-190X","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Pharmacology/Toxicology"
"BIOENGINEERED","2165-5979","2165-5987","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English",""
"BIOIMPACTS","2228-5652","2228-5660","TABRIZ UNIV MEDICAL SCIENCES & HEALTH SERVICES","DANESHGHAH ST, TABRIZ, IRAN, REPUBLIC ISLAMIC, 51664-14766","English","Pharmacology/Toxicology"
"BIOINSPIRED BIOMIMETIC AND NANOBIOMATERIALS","2045-9858","2045-9866","ICE PUBLISHING","INST CIVIL ENGINEERS, 1 GREAT GEORGE ST, WESTMINISTER, ENGLAND, SW 1P 3AA","English",""
"BIOLOGICAL PSYCHIATRY-COGNITIVE NEUROSCIENCE AND NEUROIMAGING","2451-9022","2451-9030","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Clinical Psychology & Psychiatry"
"BIOMEDICAL ENGINEERING-BIOMEDIZINISCHE TECHNIK","0013-5585","1862-278X","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Research/Laboratory Medicine & Medical Technology"
"BIOMEDICAL HUMAN KINETICS","0043-9630","2080-2234","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English",""
"BIOMEDICAL JOURNAL","2319-4170","2320-2890","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Research/Laboratory Medicine & Medical Technology"
"BIPOLAR DISORDERS","1398-5647","1399-5618","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"BIRTH DEFECTS RESEARCH","2472-1727","2472-1727","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Reproductive Medicine"
"BIRTH-ISSUES IN PERINATAL CARE","0730-7659","1523-536X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Reproductive Medicine"
"BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY","1470-0328","1471-0528","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Reproductive Medicine"
"BJPSYCH OPEN","2056-4724","2056-4724","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English",""
"BJS OPEN","2474-9842","2474-9842","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Surgery"
"BJU INTERNATIONAL","1464-4096","1464-410X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Urology & Nephrology"
"BLOOD","0006-4971","1528-0020","AMER SOC HEMATOLOGY","2021 L ST NW, SUITE 900, WASHINGTON, USA, DC, 20036","English","Hematology"
"BLOOD ADVANCES","2473-9529","2473-9537","AMER SOC HEMATOLOGY","2021 L ST NW, SUITE 900, WASHINGTON, USA, DC, 20036","English","Hematology"
"BLOOD CANCER JOURNAL","2044-5385","2044-5385","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology"
"BLOOD PRESSURE","0803-7051","1651-1999","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Cardiovascular & Respiratory Systems"
"BLOOD PRESSURE MONITORING","1359-5237","1473-5725","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"BLOOD PURIFICATION","0253-5068","1421-9735","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Urology & Nephrology"
"BMC CANCER","1471-2407","1471-2407","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology"
"BMC CARDIOVASCULAR DISORDERS","1471-2261","1471-2261","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Cardiovascular & Respiratory Systems"
"BMC COMPLEMENTARY MEDICINE AND THERAPIES","","2662-7671","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Health Care Sciences & Services"
"BMC EMERGENCY MEDICINE","1471-227X","1471-227X","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Anesthesia & Intensive Care"
"BMC ENDOCRINE DISORDERS","1472-6823","1472-6823","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Endocrinology, Metabolism & Nutrition"
"BMC FAMILY PRACTICE","1471-2296","1471-2296","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","General & Internal Medicine"
"BMC GASTROENTEROLOGY","1471-230X","1471-230X","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Gastroenterology And Hepatology"
"BMC HEALTH SERVICES RESEARCH","1472-6963","1472-6963","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Health Care Sciences & Services"
"BMC MEDICAL EDUCATION","1472-6920","1472-6920","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Health Care Sciences & Services"
"BMC MEDICAL ETHICS","1472-6939","1472-6939","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","General & Internal Medicine"
"BMC MEDICAL GENETICS","1471-2350","1471-2350","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Research/Laboratory Medicine & Medical Technology"
"BMC MEDICAL INFORMATICS AND DECISION MAKING","1472-6947","1472-6947","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Health Care Sciences & Services"
"BMC MEDICAL RESEARCH METHODOLOGY","1471-2288","1471-2288","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Health Care Sciences & Services"
"BMC MEDICINE","1741-7015","1741-7015","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","General & Internal Medicine"
"BMC MUSCULOSKELETAL DISORDERS","1471-2474","1471-2474","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Rheumatology"
"BMC NEUROLOGY","1471-2377","1471-2377","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurology"
