"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"MAIA-RIVISTA DI LETTERATURE CLASSICHE","0025-0538","","CAPPELLI EDITORE","VIA FARINI 14, BOLOGNA, ITALY, 40124 BO","","Classical Studies"
"MANUSCRITO","0100-6045","2317-630X","UNICAMP-UNIV ESTADUAL CAMPINAS, CTRO LOGICA EPISTEMOLOGIA HIST CIENCIA","RUA SERGIO BUARQUE DE HOLANDA, 251, CAMPINAS, BRAZIL, SP, 13083-859","English, Portuguese, Spanish","Philosophy"
"MARG-A MAGAZINE OF THE ARTS","0972-1444","","MARG FOUNDATION","3 FLR, 148 MAHATMA GANDHI RD, MUMBAI, INDIA, 400001","","General"
"MARINERS MIRROR","0025-3359","2049-680X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","History"
"MARVELS & TALES-JOURNAL OF FAIRY-TALE STUDIES","1521-4281","1536-1802","WAYNE STATE UNIV PRESS","4809 WOODWARD AVE, DETROIT, USA, MI, 48201-1309","","Literature"
"MASSACHUSETTS REVIEW","0025-4878","","UNIV MASSACHUSETTS MASSACHUSETTS REVIEW","MEMORIAL HALL, AMHERST, USA, MA, 01003","","Literature"
"MASTER DRAWINGS","0025-5025","","MASTER DRAWINGS ASSOC INC","225 MADISON AVE, NEW YORK, USA, NY, 10016","","Art & Architecture"
"MATERIALI E DISCUSSIONI PER L ANALISI DEI TESTI CLASSICI","0392-6338","1724-1693","FABRIZIO SERRA EDITORE","PO BOX  NO,1, SUCC NO. 8, PISA, ITALY, I-56123","","Classical Studies"
"MATERIAL RELIGION","1743-2200","1751-8342","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Religion & Theology"
"MEANJIN","0025-6293","1448-8094","MEANJIN COMPANY LTD","131 BARRY ST, CARLTON, AUSTRALIA, VIC, 3053","","Literature"
"MEDIA PSYCHOLOGY","1521-3269","1532-785X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Performing Arts"
"MEDICAL HISTORY","0025-7273","2048-8343","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","History"
"MEDICAL HUMANITIES","1468-215X","1473-4265","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","","General"
"MEDICAL PROBLEMS OF PERFORMING ARTISTS","0885-1158","1938-2766","SCIENCE & MEDICINE INC","PO BOX 313, NARBERTH, USA, PA, 19072","English","Performing Arts"
"MEDICINE HEALTH CARE AND PHILOSOPHY","1386-7423","1572-8633","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Philosophy"
"MEDIEVAL ARCHAEOLOGY","0076-6097","1745-817X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Archaeology"
"MEDIEVAL HISTORY JOURNAL","0971-9458","0973-0753","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","","General"
"MEDITERRANEAN ARCHAEOLOGY & ARCHAEOMETRY","1108-9628","2241-8121","UNIV AGEAN, DEPT MEDITERRANEAN STUD","1 DEMOKRATIAS AV, RHODES, GREECE, 85100","English","Archaeology"
"MEDIUM AEVUM","0025-8385","","SOC STUDY MEDIEVAL LANGUAGE LITERATURE","C/O HISTORY FACULTY, UNIV OXFORD GEORGE ST, OXFORD, ENGLAND, OXON, OX1 2RL","","General"
"MELUS","0163-755X","1946-3170","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","Literature"
"MEMORY STUDIES","1750-6980","1750-6999","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","General"
"MERKUR-DEUTSCHE ZEITSCHRIFT FUR EUROPAISCHES DENKEN","0026-0096","","KLETT-COTTA VERLAG","ROTEBUHLSTRASSE 77, STUTTGART 1, GERMANY, D-7004 9","","General"
"MESTER","0160-2764","0160-2764","UNIV CALIF LOS ANGELES, UCLA COLL, HUMANITIES DIVISION","DEPT SPANISH & PORTUGUESE, 5310 ROLFE HALL, BOX 951532, LOS ANGELES, USA, CA, 90095-1532","","Literature"
"META","0026-0452","0026-0452","PRESSES UNIV MONTREAL","PO BOX 6128, SUCCURSALE A, 3744 RUE JEAN-BRILLANT, MONTREAL, CANADA, QUEBEC, H3T 1P1","","Language & Linguistics"
"METAPHILOSOPHY","0026-1068","1467-9973","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Philosophy"
"METAPHOR AND SYMBOL","1092-6488","1532-7868","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Language & Linguistics"
"METROPOLITAN MUSEUM JOURNAL","0077-8958","2169-3072","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","","Art & Architecture"
"METROPOLITAN MUSEUM OF ART BULLETIN","0026-1521","","METROPOLITAN MUSEUM ART","1000 5TH AVENUE, C/O INST SALES, NEW YORK, USA, NY, 10028","","Art & Architecture"
"MEXICAN STUDIES-ESTUDIOS MEXICANOS","0742-9797","1533-8320","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","","History"
"MFS-MODERN FICTION STUDIES","0026-7724","1080-658X","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","","Literature"
"MICHIGAN HISTORICAL REVIEW","0360-1846","","CENTRAL MICHIGAN UNIV CLARKE HISTORICAL LIBRARY","MT PLEASANT, USA, MI, 48859","","History"
"MICHIGAN QUARTERLY REVIEW","0026-2420","0026-2420","UNIV MICHIGAN","3032 RACKHAM BLDG, ANN ARBOR, USA, MI, 48109","","Literature"
"MIDWEST QUARTERLY-A JOURNAL OF CONTEMPORARY THOUGHT","0026-3451","","PITTSBURG STATE UNIV","MIDWEST QUARTERLY, PITTSBURG, USA, KS, 66762","","General"
"MILITARGESCHICHTLICHE ZEITSCHRIFT","2193-2336","2196-6850","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","","History"
"MILLENNIUM FILM JOURNAL","1064-5586","","MILLENNIUM FILM WORKSHOP INC","66 EAST FOURTH ST, NEW YORK, USA, NY, 10003","","Performing Arts"
"MILTON QUARTERLY","0026-4326","1094-348X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Literature"
"MILTON STUDIES","0076-8820","2330-796X","PENN STATE UNIV PRESS","820 NORTH UNIV DRIVE, U S B 1, STE C, UNIVERSITY PK, USA, PA, 16802","","Literature"
"MIND","0026-4423","1460-2113","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","","Philosophy"
"MINNESOTA REVIEW","0026-5667","2157-4189","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","","Literature"
"MISSISSIPPI QUARTERLY","0026-637X","2689-517X","MISSISSIPPI QUARTERLY","PO BOX 5272, MISSISSIPPI STATE, USA, MS, 39762","","General"
"MISSOURI REVIEW","0191-1961","1548-9930","UNIV MISSOURI, COLL ARTS & SCIENCE","MISSOURI REVIEW, 357 MCREYNOLDS HALL, COLUMBIA, USA, MO, 65211","","Literature"
"MITTEILUNGEN DES KUNSTHISTORISCHEN INSTITUTES IN FLORENZ","0342-1201","","LIBRERIA SALIMBENI","VIA MATTEO PALMIERI 16, FLORENCE, ITALY, 1-50122","","Art & Architecture"
"MLN","0026-7910","1080-6598","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","","Literature"
"MNEMOSYNE","0026-7074","1568-525X","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Classical Studies"
"MODERNA SPRAK","2000-3560","2000-3560","LMS-MODERN LANG TEACHERS ASSOC","C/O BENGT HENNINGSSON, BOX 41, HISINGS KARA, SWEDEN, SE-425 02","","Language & Linguistics"
"MODERN CHINESE LITERATURE AND CULTURE","1520-9857","","FOREIGN LANGUAGE PUBL","OHIO STATE UNIV, HAGERTY HALL 198, 1775 COLUMBUS RD, COLUMBUS, USA, OH, 43210-1340","English","General"
"MODERN DRAMA","0026-7694","1712-5286","UNIV TORONTO PRESS INC","JOURNALS DIVISION, 5201 DUFFERIN ST, DOWNSVIEW, TORONTO, CANADA, ON, M3H 5T8","","Performing Arts"
"MODERNISM-MODERNITY","1071-6068","1080-6601","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","","General"
"MODERNIST CULTURES","2041-1022","1753-8629","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","","General"
"MODERN ITALY","1353-2944","1469-9877","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","History"
"MODERN JUDAISM","0276-1114","1086-3273","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","General"
"MODERN LANGUAGE QUARTERLY","0026-7929","1527-1943","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","","Literature"
"MODERN LANGUAGE REVIEW","0026-7937","2222-4319","MODERN HUMANITIES RESEARCH ASSOCIATION","1 CARLTON HOUSE TERRACE, LONDON, ENGLAND, SW1Y 5AF","","Language & Linguistics"
"MODERN PHILOLOGY","0026-8232","1545-6951","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","","Language & Linguistics"
"MODERN THEOLOGY","0266-7177","1468-0025","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Religion & Theology"
"MONIST","0026-9662","2153-3601","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","Philosophy"
"MONTANA-THE MAGAZINE OF WESTERN HISTORY","0026-9891","","MONTANA HISTORICAL SOC","225 N ROBERTS ST, HELENA, USA, MT, 59601","","History"
"MONUMENTA NIPPONICA","0027-0741","0027-0741","MONUMENTA NIPPONICA SOPHIA UNIV","7-1 KIOI-CHO CHIYODA-KU, TOKYO, JAPAN, 102","","General"
"MOSAIC-AN INTERDISCIPLINARY CRITICAL JOURNAL","0027-1276","1925-5683","UNIV MANITOBA","MOSAIC 208 TIER BLDG, WINNIPEG, CANADA, MANITOBA, R3T 2N2","","Literature"
"MOUVEMENT SOCIAL","0027-2671","1961-8646","EDITIONS OUVRIERES","12 AVENUE SOEUR-ROSALIE, PARIS 13, FRANCE, 75621","French","History"
"MOVING IMAGE","1532-3978","1542-4235","UNIV MINNESOTA PRESS","MILL PLACE, SUITE 290 111 THIRD AVE S, MINNEAPOLIS, USA, MN, 55401-2520","","Performing Arts"
"MOYEN AGE","0027-2841","1782-1436","LE MOYEN AGE  BOECK & LARCIER S A","C/O ACCES +, FOND JEAN PAQUES 4, LOUVAIN, BELGIUM, B-1348","","General"
"MUSEON","0771-6494","1783-158X","PEETERS","BONDGENOTENLAAN 153, LEUVEN, BELGIUM, B-3000","","General"
"MUSEUM INTERNATIONAL","1350-0775","1468-0033","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Art & Architecture"
"MUSEUM MANAGEMENT AND CURATORSHIP","0964-7775","1872-9185","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","General"
"MUSICAE SCIENTIAE","1029-8649","2045-4147","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Performing Arts"
"MUSICAL QUARTERLY","0027-4631","1741-8399","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","Performing Arts"
"MUSICAL TIMES","0027-4666","","MUSICAL TIMES PUBLICATIONS LTD","92 HIGH ST, BERHAMSTED, ENGLAND, HERTS, HP4 2BL","","Performing Arts"
"MUSIC ANALYSIS","0262-5245","1468-2249","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Performing Arts"
"MUSIC & LETTERS","0027-4224","1477-4631","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","","Performing Arts"
"MUSIC PERCEPTION","0730-7829","1533-8312","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","English","Performing Arts"
"MUSIC THEORY ONLINE","1067-3040","1067-3040","SOC FOR MUSIC THEORY","UNIV, CHICAGO, EPT MUSIC, 1010 EAST 59TH STREET, CHICAGO, USA, IL, 60637-1512","English","Performing Arts"
"MUSIC THEORY SPECTRUM","0195-6167","1533-8339","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","Performing Arts"
"MUSIKFORSCHUNG","0027-4801","","NEUWERK-BUCH UND MUSIKALIENHANDLUNG","HEINRICH-SCHUTZ-ALLEE 35 POSTFACH 102740, KASSEL, GERMANY, W-3500","","Performing Arts"
"MUSIK IN BAYERN","0937-583X","","HANS SCHNEIDER","MOZARTSTRASSE 6, TUTZING, GERMANY, D-82323","","Performing Arts"
"MUSIKTHEORIE","0177-4182","","LAABER-VERLAG","REGENSBURGER STRASSE 19, LAABER, GERMANY, W-8411","","Performing Arts"
"MUSIK UND KIRCHE","0027-4771","2568-3128","BARENREITER-VERLAG","HEINRICH-SCHUTZ-ALLEE 35, KASSEL, GERMANY, W-3500","","Performing Arts"
"MUSLIM WORLD","0027-4909","1478-1913","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Religion & Theology"
"MUTTERSPRACHE","0027-514X","","GESELLSCHAFT DEUTSCHE SPRACHE","SPIEGELGASSE 13, WIESBADEN, GERMANY, D-65183","","Language & Linguistics"
"NAMES-A JOURNAL OF ONOMASTICS","0027-7738","1756-2279","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Language & Linguistics"
"NAN NU-MEN WOMEN AND GENDER IN CHINA","1387-6805","1568-5268","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","General"
"NARRATIVE","1063-3685","1538-974X","OHIO STATE UNIV PRESS","1050 CARMACK RD, COLUMBUS, USA, OH, 43210","","Literature"
"NARRATIVE INQUIRY","1387-6740","1569-9935","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","English","Language & Linguistics"
"NATURAL LANGUAGE ENGINEERING","1351-3249","1469-8110","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Language & Linguistics"
"NATURAL LANGUAGE & LINGUISTIC THEORY","0167-806X","1573-0859","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Language & Linguistics"
"NEAR EASTERN ARCHAEOLOGY","1094-2076","2325-5404","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","","Archaeology"
"NEOHELICON","0324-4652","1588-2810","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","","Literature"
"NEOPHILOLOGUS","0028-2677","1572-8668","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","","Language & Linguistics"
"NEOTESTAMENTICA","0254-8356","","NEW TESTAMENT SOC SOUTH AFRICA","CO-SECRETARY-PUBLICATIONS, PO BOX 11217, QUEENSWOOD, SOUTH AFRICA, 0121","","Religion & Theology"
"NEUE RUNDSCHAU","0028-3347","","S FISCHER VERLAG GMBH","POSTFACH 700 355, FRANKFURT/M, GERMANY, D-60553","","Literature"
"NEUE ZEITSCHRIFT FUR MUSIK","0945-6945","","SCHOTT MUSIC GMBH & CO KG","WEIHERGARTEN 5, MAINZ, GERMANY, D-55116","","Performing Arts"
"NEUE ZEITSCHRIFT FUR SYSTEMATISCHE THEOLOGIE UND RELIGIONSPHILOSOPHIE","0028-3517","1612-9520","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","","Religion & Theology"
"NEUPHILOLOGISCHE MITTEILUNGEN","0028-3754","","MODERN LANGUAGE SOC","HALLITUSKATU 11, HELSINKI, FINLAND, SF-00100","","Language & Linguistics"
"NEW ENGLAND QUARTERLY-A HISTORICAL REVIEW OF NEW ENGLAND LIFE AND LETTERS","0028-4866","1937-2213","MIT PRESS","ONE ROGERS ST, CAMBRIDGE, USA, MA, 02142-1209","","History"
"NEW ENGLAND REVIEW-MIDDLEBURY SERIES","1053-1297","2161-9131","MIDDLEBURY COLL PUBLICATIONS","MIDDLEBURY COLLEGE, MIDDLEBURY, USA, VT, 05753","","Literature"
"NEW GERMAN CRITIQUE","0094-033X","1558-1462","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","","General"
"NEW LITERARY HISTORY","0028-6087","1080-661X","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","","Language & Linguistics"
"NEW MEXICO HISTORICAL REVIEW","0028-6206","0028-6206","UNIV NEW MEXICO","NEW MEXICO HISTORICAL REVIEW, 1013 MESA VISTA HALL, ALBUQUERQUE, USA, NM, 87131-1186","","History"
"NEW ORLEANS REVIEW","0028-6400","","LOYOLA UNIV","BOX 195, NEW ORLEANS, USA, LA, 70118","","Literature"
"NEW REVIEW OF FILM AND TELEVISION STUDIES","1740-0309","1740-7923","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Performing Arts"
"NEW TESTAMENT STUDIES","0028-6885","1469-8145","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","","Religion & Theology"
"NEW THEATRE QUARTERLY","0266-464X","1474-0613","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","","Performing Arts"
"NEW YORK HISTORY","0146-437X","2328-8132","NEW YORK STATE HIST ASSOC","PO BOX 800, COOPERSTOWN, USA, NY, 13326-0800","","History"
"NEW YORK REVIEW OF BOOKS","0028-7504","1944-7744","NEW YORK REVIEW","1755 BROADWAY, 5TH FLOOR, NEW YORK, USA, NY, 10019","","General"
"NEW YORK TIMES BOOK REVIEW","0028-7806","0028-7806","NEW YORK TIMES","620 8TH AVE, NEW YORK, USA, NY, 10018","","General"
"NEW ZEALAND JOURNAL OF HISTORY","0028-8322","","UNIV AUCKLAND","DEPT HISTORY PRIVATE BAG, AUCKLAND, NEW ZEALAND,","","History"
"NEXUS NETWORK JOURNAL","1590-5896","1522-4600","KIM WILLIAMS BOOKS","CORSO REGINA MARGHERITA, 72, TORINO, ITALY, 10153","English","Art & Architecture"
"NINETEENTH-CENTURY CONTEXTS-AN INTERDISCIPLINARY JOURNAL","0890-5495","1477-2663","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","General"
"NINETEENTH-CENTURY FRENCH STUDIES","0146-7891","1536-0172","UNIV NEBRASKA PRESS","1111 LINCOLN MALL, LINCOLN, USA, NE, 68588-0630","","Literature"
"NINETEENTH-CENTURY LITERATURE","0891-9356","0891-9356","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","","Literature"
"NINETEENTH CENTURY MUSIC","0148-2076","1533-8606","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","","Performing Arts"
"NINETEENTH-CENTURY MUSIC REVIEW","1479-4098","2044-8414","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","","Performing Arts"
"NINETEENTH CENTURY PROSE","1052-0406","","NINETEENTH-CENTURY PROSE","SAN DIEGO STATE UNIV, DEPT ENGLISH COMPARATIVE LITERATURE 5500 CAMPANILE DR, SAN DIEGO, USA, CA, 92182-8140","","Literature"
"NORDIC JOURNAL OF RELIGION AND SOCIETY","0809-7291","1890-7008","SCANDINAVIAN UNIV PRESS-UNIVERSITETSFORLAGET AS","SEHESTEDS GATE 3, PO BOX 509, OSLO, NORWAY, 0105","","Religion & Theology"
"NORDIC THEATRE STUDIES","0904-6380","2002-3898","FORENINGEN NORDISKA TEATERFORSKARE","NATVERKSTAN EKONOMITJANST, PO BOX 31120, GOTEBORG, SWEDEN, SE-40032","","Performing Arts"
"NORTH AMERICAN ARCHAEOLOGIST","0197-6931","1541-3543","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","","Archaeology"
"NORTH AMERICAN REVIEW","0029-2397","","UNIV NORTHERN IOWA","1222 W 27TH ST, CEDAR FALLS, USA, IA, 50614","","Literature"
"NORTHERN HISTORY","0078-172X","1745-8706","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","History"
"NOTES","0027-4380","1534-150X","MUSIC LIBRARY ASSOC","C/O A-R EDITIONS, INC, 8551 RESEARCH WAY, STE 180, MIDDLETON, USA, WI, 53562","","Performing Arts"
"NOTES AND QUERIES","0029-3970","1471-6941","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","","Literature"
"NOTES AND RECORDS-THE ROYAL SOCIETY JOURNAL OF THE HISTORY OF SCIENCE","0035-9149","1743-0178","ROYAL SOC","6-9 CARLTON HOUSE TERRACE, LONDON, ENGLAND, SW1Y 5AG","English","History"
"NOTRE DAME JOURNAL OF FORMAL LOGIC","0029-4527","1939-0726","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","English","Philosophy"
"NOTTINGHAM FRENCH STUDIES","0029-4586","2047-7236","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","","Literature"
"NOUS","0029-4624","1468-0068","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Philosophy"
"NOUVELLE REVUE FRANCAISE","0029-4802","","EDITIONS GALLIMARD","5 RUE SEBASTIEN-BOTTIN, PARIS, FRANCE, CEDEX 07, 75328","","Literature"
"NOVEL-A FORUM ON FICTION","0029-5132","1945-8509","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","","Literature"
"NOVOE LITERATURNOE OBOZRENIE","0869-6365","","NOVOE LITERATURNOE OBOZRENIE-NEW LITERARY OBSERVER","13-1 TVERSKOY BOULEVARD, MOSCOW, RUSSIA, 123104","","Literature"
"NOVUM TESTAMENTUM","0048-1009","0048-1009","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Religion & Theology"
"NOVYI MIR","0130-7673","","IZD STVO IZVESTIYA","PUSHKINSKAYA PL 5, MOSCOW, RUSSIA, K-6","","Literature"
"NUMEN-INTERNATIONAL REVIEW FOR THE HISTORY OF RELIGIONS","0029-5973","1568-5276","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Religion & Theology"
"NUOVA RIVISTA STORICA","0029-6236","","SOC EDITRICE DANTE ALIGHIERI SRL","VIA MONTE SANTO 10-A SCALA A, INT 16, ROMA, ITALY, 00195","","History"
"NWIG-NEW WEST INDIAN GUIDE-NIEUWE WEST-INDISCHE GIDS","1382-2373","1382-2373","KITLV PRESS","PO BOX 9515, LEIDEN, NETHERLANDS, 2300 RA","English","General"
"OCEANIC LINGUISTICS","0029-8115","1527-9421","UNIV HAWAII PRESS","2840 KOLOWALU ST, HONOLULU, USA, HI, 96822","","Language & Linguistics"
"OCTOBER","0162-2870","1536-013X","MIT PRESS","ONE ROGERS ST, CAMBRIDGE, USA, MA, 02142-1209","","General"
"ONOMAZEIN","0717-1285","0718-5758","PONTIFICIA UNIV CATOLICA CHILE, FAC LETRAS","AV VICUNA MACKENNA 4860, SANTIAGO, CHILE, 00000","Multi-Language","Language & Linguistics"
"OPEN ARCHAEOLOGY","2300-6560","2300-6560","DE GRUYTER POLAND SP Z O O","BOGUMILA ZUGA 32A STR, WARSAW, Poland, MAZOVIA, 01-811","English","Archaeology"
"OPEN HOUSE INTERNATIONAL","0168-2601","2633-9838","OPEN HOUSE INT","URBAN INTERNATIONAL PRESS, PO BOX 74, GATESHEAD, TYNE & WEAR, GREAT BRITAIN, ENGLAND, NE9 5UZ","English","Art & Architecture"
"OPERA","0030-3526","0030-3526","OPERA MAGAZINE","36 BLACK LION LANE, LONDON, ENGLAND, W6 9BE","","Performing Arts"
"OPERA NEWS","0030-3607","1938-1506","METROPOLITAN OPERA GUILD INC","70 LINCOLN CENTER PLAZA, FL 6, NEW YORK, USA, NY, 10023","","Performing Arts"
"OPERA QUARTERLY","0736-0053","1476-2870","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","","Performing Arts"
"ORAL HISTORY REVIEW","0094-0798","1533-8592","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","History"
"ORBIS LITTERARUM","0105-7510","1600-0730","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Literature"
"OREGON HISTORICAL QUARTERLY","0030-4727","","OREGON HISTORICAL SOC","1230 SW PARK AVE, PORTLAND, USA, OR, 97205","","History"
"ORGANON F","1335-0668","2585-7150","VYDAVATELSTVO SLOVENSKEJ AKAD VIED VEDA","DUBRAVSKA CESTA 9, BRATISLAVA, SLOVAKIA, 84234","Czech, English, Slovak","Philosophy"
"ORIENS","0078-6527","1877-8372","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","General"
"OSIRIS","0369-7827","1933-8287","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","History"
"OSTERREICHISCHE ZEITSCHRIFT FUR VOLKSKUNDE","0029-9669","","VEREIN FUR VOLKSKUNDE","LAUDONGASSE 15, VIENNA, AUSTRIA, A-1080","","General"
